Experiment_ID,Element,Atomic_Number,Decay_Constant,Initial_Nuclei,Time,Undecayed_Nuclei,Activity
1,U-238,92,0.00015,10000,18.181818181818183,10218.152411786208,1.5327228617679312
1,U-238,92,0.00015,10000,18.68686868686869,10211.811797335968,1.531771769600395
1,U-238,92,0.00015,10000,19.191919191919194,9894.010840757748,1.4841016261136621
1,U-238,92,0.00015,10000,19.6969696969697,9910.215968892951,1.4865323953339427
1,U-238,92,0.00015,10000,20.202020202020204,9760.666768782276,1.4641000153173411
1,U-238,92,0.00015,10000,20.70707070707071,9685.864758455298,1.4528797137682945
1,U-238,92,0.00015,10000,21.212121212121215,9628.062428957985,1.4442093643436975
1,U-238,92,0.00015,10000,21.71717171717172,10356.36343105257,1.5534545146578853
1,U-238,92,0.00015,10000,22.222222222222225,9865.130926664544,1.4797696389996815
1,U-238,92,0.00015,10000,22.72727272727273,9878.650452589975,1.481797567888496
1,U-238,92,0.00015,10000,23.232323232323235,9715.524734265802,1.4573287101398702
1,U-238,92,0.00015,10000,23.73737373737374,10119.40264212198,1.517910396318297
1,U-238,92,0.00015,10000,24.242424242424242,9642.094442153557,1.4463141663230334
1,U-238,92,0.00015,10000,24.747474747474747,9920.557196631426,1.4880835794947136
1,U-238,92,0.00015,10000,25.252525252525253,9783.776650077243,1.4675664975115863
1,U-238,92,0.00015,10000,25.757575757575758,10038.520285033579,1.5057780427550367
1,U-238,92,0.00015,10000,26.262626262626263,9858.924186287335,1.4788386279431
1,U-238,92,0.00015,10000,26.767676767676768,9724.74873007342,1.4587123095110128
1,U-238,92,0.00015,10000,27.272727272727273,9953.561038206397,1.4930341557309594
1,U-238,92,0.00015,10000,27.77777777777778,10043.730191931714,1.506559528789757
1,U-238,92,0.00015,10000,28.282828282828284,9970.91274643908,1.495636911965862
1,U-238,92,0.00015,10000,28.78787878787879,10017.144998251546,1.5025717497377318
1,U-238,92,0.00015,10000,29.292929292929294,9829.848791301161,1.474477318695174
1,U-238,92,0.00015,10000,29.7979797979798,9883.17808440469,1.4824767126607032
1,U-238,92,0.00015,10000,30.303030303030305,9820.766454830617,1.4731149682245923
1,U-238,92,0.00015,10000,30.80808080808081,9882.315407815386,1.4823473111723078
1,U-238,92,0.00015,10000,31.313131313131315,9791.273255311758,1.4686909882967636
1,U-238,92,0.00015,10000,31.81818181818182,9608.773809627955,1.4413160714441933
1,U-238,92,0.00015,10000,32.323232323232325,9986.946096084668,1.4980419144127002
1,U-238,92,0.00015,10000,32.82828282828283,9870.91715127,1.4806375726905
1,U-238,92,0.00015,10000,33.333333333333336,9625.711252168723,1.4438566878253083
1,U-238,92,0.00015,10000,33.83838383838384,10041.458870409399,1.5062188305614097
1,U-238,92,0.00015,10000,34.343434343434346,9768.090027175946,1.4652135040763916
1,U-238,92,0.00015,10000,34.84848484848485,9958.198571185214,1.493729785677782
1,U-238,92,0.00015,10000,35.35353535353536,10092.156940701609,1.5138235411052412
1,U-238,92,0.00015,10000,35.85858585858586,9972.014719301347,1.495802207895202
1,U-238,92,0.00015,10000,36.36363636363637,10172.24357382122,1.525836536073183
1,U-238,92,0.00015,10000,36.86868686868687,9699.246467898514,1.454886970184777
1,U-238,92,0.00015,10000,37.37373737373738,10024.114720310272,1.5036172080465406
1,U-238,92,0.00015,10000,37.87878787878788,9807.15689669591,1.4710735345043864
1,U-238,92,0.00015,10000,38.38383838383839,9769.430098313973,1.4654145147470958
1,U-238,92,0.00015,10000,38.88888888888889,9826.739900995452,1.4740109851493175
1,U-238,92,0.00015,10000,39.3939393939394,9879.139940612442,1.4818709910918662
1,U-238,92,0.00015,10000,39.8989898989899,9951.496291470645,1.4927244437205966
1,U-238,92,0.00015,10000,40.40404040404041,9707.955287272724,1.4561932930909085
1,U-238,92,0.00015,10000,40.909090909090914,10117.887376654424,1.5176831064981635
1,U-238,92,0.00015,10000,41.41414141414142,10030.627072139889,1.5045940608209831
1,U-238,92,0.00015,10000,41.919191919191924,9631.995629887515,1.444799344483127
1,U-238,92,0.00015,10000,42.42424242424243,10232.328000529244,1.5348492000793863
1,U-238,92,0.00015,10000,42.929292929292934,10312.556949628779,1.5468835424443168
1,U-238,92,0.00015,10000,43.43434343434344,10169.285182148558,1.5253927773222835
1,U-238,92,0.00015,10000,43.939393939393945,9898.559059710717,1.4847838589566074
1,U-238,92,0.00015,10000,44.44444444444445,9720.827460067443,1.4581241190101164
1,U-238,92,0.00015,10000,44.949494949494955,10142.275765026096,1.5213413647539142
1,U-238,92,0.00015,10000,45.45454545454546,9851.962619796423,1.4777943929694632
1,U-238,92,0.00015,10000,45.959595959595966,10174.107011073178,1.5261160516609766
1,U-238,92,0.00015,10000,46.46464646464647,9971.911032692471,1.4957866549038705
1,U-238,92,0.00015,10000,46.969696969696976,10123.749535470562,1.5185624303205842
1,U-238,92,0.00015,10000,47.47474747474748,9999.808366491929,1.4999712549737891
1,U-238,92,0.00015,10000,47.979797979797986,10068.589912246824,1.5102884868370234
1,U-238,92,0.00015,10000,48.484848484848484,9929.621336914322,1.4894432005371483
1,U-238,92,0.00015,10000,48.98989898989899,10281.343523000478,1.5422015284500716
1,U-238,92,0.00015,10000,49.494949494949495,9951.227162982525,1.4926840744473786
1,U-238,92,0.00015,10000,50.0,10005.077692382934,1.50076165385744
1,U-235,92,0.00098,10000,0.0,10376.63013941125,10.169097536623026
1,U-235,92,0.00098,10000,0.5050505050505051,9725.633299017012,9.531120633036672
1,U-235,92,0.00098,10000,1.0101010101010102,9736.260314197223,9.541535107913278
1,U-235,92,0.00098,10000,1.5151515151515151,10178.754207381748,9.975179123234112
1,U-235,92,0.00098,10000,2.0202020202020203,9746.060974207774,9.551139754723618
1,U-235,92,0.00098,10000,2.5252525252525255,10363.046554053828,10.15578562297275
1,U-235,92,0.00098,10000,3.0303030303030303,9887.868586226694,9.69011121450216
1,U-235,92,0.00098,10000,3.5353535353535355,9816.439559827613,9.620110768631061
1,U-235,92,0.00098,10000,4.040404040404041,10343.550930530853,10.136679911920236
1,U-235,92,0.00098,10000,4.545454545454546,10250.340500799928,10.045333690783929
1,U-235,92,0.00098,10000,5.050505050505051,10322.295001043061,10.1158491010222
1,U-235,92,0.00098,10000,5.555555555555556,10125.928527346094,9.923409956799171
1,U-235,92,0.00098,10000,6.0606060606060606,9769.556956548658,9.574165817417684
1,U-235,92,0.00098,10000,6.565656565656566,10315.426004994473,10.109117484894583
1,U-235,92,0.00098,10000,7.070707070707071,9877.716049379645,9.680161728392052
1,U-235,92,0.00098,10000,7.575757575757576,10085.336657026412,9.883629923885882
1,U-235,92,0.00098,10000,8.080808080808081,10109.076847149143,9.90689531020616
1,U-235,92,0.00098,10000,8.585858585858587,9885.469326369897,9.687759939842499
1,U-235,92,0.00098,10000,9.090909090909092,10033.031330385471,9.83237070377776
1,U-235,92,0.00098,10000,9.595959595959597,10089.11536367198,9.887333056398539
1,U-235,92,0.00098,10000,10.101010101010102,9976.041974515856,9.776521135025538
1,U-235,92,0.00098,10000,10.606060606060607,9678.992335997025,9.485412489277085
1,U-235,92,0.00098,10000,11.111111111111112,9950.703466394694,9.7516893970668
1,U-235,92,0.00098,10000,11.616161616161618,10149.081553903365,9.946099922825297
1,U-235,92,0.00098,10000,12.121212121212121,9744.641654748917,9.549748821653939
1,U-235,92,0.00098,10000,12.626262626262626,9847.466143341078,9.650516820474257
1,U-235,92,0.00098,10000,13.131313131313131,9786.219691544982,9.590495297714082
1,U-235,92,0.00098,10000,13.636363636363637,10232.19565276296,10.027551739707702
1,U-235,92,0.00098,10000,14.141414141414142,9994.978415767015,9.795078847451673
1,U-235,92,0.00098,10000,14.646464646464647,9937.820873708673,9.7390644562345
1,U-235,92,0.00098,10000,15.151515151515152,9700.898414292653,9.5068804460068
1,U-235,92,0.00098,10000,15.656565656565657,9953.944445920944,9.754865557002525
1,U-235,92,0.00098,10000,16.161616161616163,9710.116546680032,9.515914215746431
1,U-235,92,0.00098,10000,16.666666666666668,9844.256299224622,9.64737117324013
1,U-235,92,0.00098,10000,17.171717171717173,9708.078135675925,9.513916572962406
1,U-235,92,0.00098,10000,17.67676767676768,9961.222761148423,9.761998305925454
1,U-235,92,0.00098,10000,18.181818181818183,9936.677834386483,9.737944277698753
1,U-235,92,0.00098,10000,18.68686868686869,9777.631577399989,9.582078945851988
1,U-235,92,0.00098,10000,19.191919191919194,9891.402513006706,9.693574462746572
1,U-235,92,0.00098,10000,19.6969696969697,9594.387912787608,9.402500154531856
1,U-235,92,0.00098,10000,20.202020202020204,9511.56232394339,9.321331077464523
1,U-235,92,0.00098,10000,20.70707070707071,9885.228868337854,9.687524290971096
1,U-235,92,0.00098,10000,21.212121212121215,9826.915891449458,9.63037757362047
1,U-235,92,0.00098,10000,21.71717171717172,9913.752324821675,9.715477278325242
1,U-235,92,0.00098,10000,22.222222222222225,10250.93770452263,10.045918950432178
1,U-235,92,0.00098,10000,22.72727272727273,9964.469964252334,9.765180564967286
1,U-235,92,0.00098,10000,23.232323232323235,9596.440671832752,9.404511858396097
1,U-235,92,0.00098,10000,23.73737373737374,9988.324919222994,9.788558420838534
1,U-235,92,0.00098,10000,24.242424242424242,9508.221521554673,9.31805709112358
1,U-235,92,0.00098,10000,24.747474747474747,9670.287106822241,9.476881364685797
1,U-235,92,0.00098,10000,25.252525252525253,9742.247630408627,9.547402677800454
1,U-235,92,0.00098,10000,25.757575757575758,10084.862036704206,9.88316479597012
1,U-235,92,0.00098,10000,26.262626262626263,9600.743821235346,9.408728944810639
1,U-235,92,0.00098,10000,26.767676767676768,9580.0793490051,9.388477762024998
1,U-235,92,0.00098,10000,27.272727272727273,9717.09619675999,9.522754272824791
1,U-235,92,0.00098,10000,27.77777777777778,9602.317520086175,9.410271169684451
1,U-235,92,0.00098,10000,28.282828282828284,9945.801757146166,9.746885722003242
1,U-235,92,0.00098,10000,28.78787878787879,9511.843223153755,9.32160635869068
1,U-235,92,0.00098,10000,29.292929292929294,9494.011323118448,9.304131096656079
1,U-235,92,0.00098,10000,29.7979797979798,9627.158447718106,9.434615278763744
1,U-235,92,0.00098,10000,30.303030303030305,9610.704555513294,9.418490464403028
1,U-235,92,0.00098,10000,30.80808080808081,10077.022328600664,9.87548188202865
1,U-235,92,0.00098,10000,31.313131313131315,9881.937646631308,9.684298893698681
1,U-235,92,0.00098,10000,31.81818181818182,9709.965879896514,9.515766562298584
1,U-235,92,0.00098,10000,32.323232323232325,9450.751642371511,9.26173660952408
1,U-235,92,0.00098,10000,32.82828282828283,9846.92900886879,9.649990428691414
1,U-235,92,0.00098,10000,33.333333333333336,9484.997351489968,9.295297404460168
1,U-235,92,0.00098,10000,33.83838383838384,9374.945210413489,9.187446306205219
1,U-235,92,0.00098,10000,34.343434343434346,9898.777191510817,9.700801647680601
1,U-235,92,0.00098,10000,34.84848484848485,9725.510911934929,9.53100069369623
1,U-235,92,0.00098,10000,35.35353535353536,9837.3686590523,9.640621285871253
1,U-235,92,0.00098,10000,35.85858585858586,9716.23308225813,9.521908420612966
1,U-235,92,0.00098,10000,36.36363636363637,9815.278144604685,9.61897258171259
1,U-235,92,0.00098,10000,36.86868686868687,9519.551706733639,9.329160672598965
1,U-235,92,0.00098,10000,37.37373737373738,9440.954102653452,9.252135020600383
1,U-235,92,0.00098,10000,37.87878787878788,9766.944683905462,9.571605790227352
1,U-235,92,0.00098,10000,38.38383838383839,9476.075416302663,9.286553907976609
1,U-235,92,0.00098,10000,38.88888888888889,9493.30683955235,9.303440702761302
1,U-235,92,0.00098,10000,39.3939393939394,9533.640286623484,9.342967480891014
1,U-235,92,0.00098,10000,39.8989898989899,9619.897454289874,9.427499505204077
1,U-235,92,0.00098,10000,40.40404040404041,9543.726941626108,9.352852402793586
1,U-235,92,0.00098,10000,40.909090909090914,9342.837267659808,9.155980522306612
1,U-235,92,0.00098,10000,41.41414141414142,9478.66325541555,9.289089990307238
1,U-235,92,0.00098,10000,41.919191919191924,9170.732777595073,8.98731812204317
1,U-235,92,0.00098,10000,42.42424242424243,9712.720588772034,9.518466176996593
1,U-235,92,0.00098,10000,42.929292929292934,9280.80862919346,9.09519245660959
1,U-235,92,0.00098,10000,43.43434343434344,9371.603235168746,9.18417117046537
1,U-235,92,0.00098,10000,43.939393939393945,9588.526664949559,9.396756131650568
1,U-235,92,0.00098,10000,44.44444444444445,9432.18517835665,9.243541474789517
1,U-235,92,0.00098,10000,44.949494949494955,9864.36014684466,9.667072943907765
1,U-235,92,0.00098,10000,45.45454545454546,9317.01527290424,9.130674967446154
1,U-235,92,0.00098,10000,45.959595959595966,9610.646493260878,9.41843356339566
1,U-235,92,0.00098,10000,46.46464646464647,9547.351386556084,9.356404358824962
1,U-235,92,0.00098,10000,46.969696969696976,9327.02131939405,9.140480893006169
1,U-235,92,0.00098,10000,47.47474747474748,9645.302305487687,9.452396259377933
1,U-235,92,0.00098,10000,47.979797979797986,9507.947855664435,9.317788898551147
1,U-235,92,0.00098,10000,48.484848484848484,9683.155526277546,9.489492415751995
1,U-235,92,0.00098,10000,48.98989898989899,9688.221936041464,9.494457497320635
1,U-235,92,0.00098,10000,49.494949494949495,9938.687718285571,9.739913963919859
1,U-235,92,0.00098,10000,50.0,9776.334635538642,9.58080794282787
1,Th-232,90,4.9e-05,10000,0.0,9926.163632411512,0.48638201798816405
1,Th-232,90,4.9e-05,10000,0.5050505050505051,9951.877877590872,0.4876420160019527
1,Th-232,90,4.9e-05,10000,1.0101010101010102,10219.426096681174,0.5007518787373775
1,Th-232,90,4.9e-05,10000,1.5151515151515151,10130.300620148691,0.49638473038728587
1,Th-232,90,4.9e-05,10000,2.0202020202020203,10127.023782539225,0.496224165344422
1,Th-232,90,4.9e-05,10000,2.5252525252525255,9675.411507055254,0.47409516384570743
1,Th-232,90,4.9e-05,10000,3.0303030303030303,9993.650759227206,0.4896888872021331
1,Th-232,90,4.9e-05,10000,3.5353535353535355,9850.687212912208,0.48268367343269813
1,Th-232,90,4.9e-05,10000,4.040404040404041,10053.994235009925,0.4926457175154863
1,Th-232,90,4.9e-05,10000,4.545454545454546,9978.14726902977,0.4889292161824587
1,Th-232,90,4.9e-05,10000,5.050505050505051,10179.516296651997,0.4987962985359478
1,Th-232,90,4.9e-05,10000,5.555555555555556,10060.704522888147,0.49297452162151917
1,Th-232,90,4.9e-05,10000,6.0606060606060606,10154.24964018215,0.4975582323689253
1,Th-232,90,4.9e-05,10000,6.565656565656566,9903.529532569357,0.48527294709589847
1,Th-232,90,4.9e-05,10000,7.070707070707071,9807.712134583173,0.48057789459457545
1,Th-232,90,4.9e-05,10000,7.575757575757576,9914.30906648788,0.4858011442579061
1,Th-232,90,4.9e-05,10000,8.080808080808081,9992.638452697089,0.48963928418215735
1,Th-232,90,4.9e-05,10000,8.585858585858587,10071.592265598681,0.4935080210143354
1,Th-232,90,4.9e-05,10000,9.090909090909092,10447.206997621504,0.5119131428834537
1,Th-232,90,4.9e-05,10000,9.595959595959597,9986.851627687809,0.4893557297567026
1,Th-232,90,4.9e-05,10000,10.101010101010102,9803.957335109542,0.4803939094203676
1,Th-232,90,4.9e-05,10000,10.606060606060607,9925.643977147198,0.4863565548802127
1,Th-232,90,4.9e-05,10000,11.111111111111112,9901.888309167332,0.48519252714919925
1,Th-232,90,4.9e-05,10000,11.616161616161618,10090.551199675905,0.49443700878411934
1,Th-232,90,4.9e-05,10000,12.121212121212121,9686.085940308527,0.4746182110751178
1,Th-232,90,4.9e-05,10000,12.626262626262626,10006.459618173756,0.490316521290514
1,Th-232,90,4.9e-05,10000,13.131313131313131,10024.848899895398,0.4912175960948745
1,Th-232,90,4.9e-05,10000,13.636363636363637,10039.725603430254,0.4919465545680824
1,Th-232,90,4.9e-05,10000,14.141414141414142,9873.692644364935,0.4838109395738818
1,Th-232,90,4.9e-05,10000,14.646464646464647,9945.275598987906,0.48731850435040736
1,Th-232,90,4.9e-05,10000,15.151515151515152,9707.9777040605,0.4756909074989645
1,Th-232,90,4.9e-05,10000,15.656565656565657,9893.742911351039,0.4847934026562009
1,Th-232,90,4.9e-05,10000,16.161616161616163,9883.597594178396,0.4842962821147414
1,Th-232,90,4.9e-05,10000,16.666666666666668,10074.978749300026,0.49367395871570124
1,Th-232,90,4.9e-05,10000,17.171717171717173,9760.547394935082,0.478266822351819
1,Th-232,90,4.9e-05,10000,17.67676767676768,10147.44648410661,0.4972248777212238
1,Th-232,90,4.9e-05,10000,18.181818181818183,10289.725614017414,0.5041965550868532
1,Th-232,90,4.9e-05,10000,18.68686868686869,9577.229525771863,0.46928424676282127
1,Th-232,90,4.9e-05,10000,19.191919191919194,10075.771992762868,0.4937128276453805
1,Th-232,90,4.9e-05,10000,19.6969696969697,10125.604147215465,0.49615460321355775
1,Th-232,90,4.9e-05,10000,20.202020202020204,9862.744640086039,0.4832744873642159
1,Th-232,90,4.9e-05,10000,20.70707070707071,9910.484895487263,0.4856137598788759
1,Th-232,90,4.9e-05,10000,21.212121212121215,9963.06295361922,0.4881900847273417
1,Th-232,90,4.9e-05,10000,21.71717171717172,9929.869414566852,0.48656360131377574
1,Th-232,90,4.9e-05,10000,22.222222222222225,9927.381703077524,0.4864417034507987
1,Th-232,90,4.9e-05,10000,22.72727272727273,9654.042157704536,0.4730480657275223
1,Th-232,90,4.9e-05,10000,23.232323232323235,10218.82674185363,0.5007225103508279
1,Th-232,90,4.9e-05,10000,23.73737373737374,10204.048165390555,0.4999983601041372
1,Th-232,90,4.9e-05,10000,24.242424242424242,9825.648533672913,0.48145677814997273
1,Th-232,90,4.9e-05,10000,24.747474747474747,9694.951650539882,0.4750526308764542
1,Th-232,90,4.9e-05,10000,25.252525252525253,10091.718019577367,0.494494182959291
1,Th-232,90,4.9e-05,10000,25.757575757575758,9872.374406476685,0.48374634591735755
1,Th-232,90,4.9e-05,10000,26.262626262626263,10015.493710881503,0.4907591918331936
1,Th-232,90,4.9e-05,10000,26.767676767676768,9923.110465231446,0.48623241279634083
1,Th-232,90,4.9e-05,10000,27.272727272727273,10124.768333209628,0.49611364832727173
1,Th-232,90,4.9e-05,10000,27.77777777777778,10125.158979032798,0.49613278997260707
1,Th-232,90,4.9e-05,10000,28.282828282828284,9841.232512811386,0.4822203931277579
1,Th-232,90,4.9e-05,10000,28.78787878787879,9709.621093868021,0.47577143359953306
1,Th-232,90,4.9e-05,10000,29.292929292929294,9669.523170729139,0.47380663536572776
1,Th-232,90,4.9e-05,10000,29.7979797979798,10107.30740696272,0.49525806294117325
1,Th-232,90,4.9e-05,10000,30.303030303030305,9747.743475202076,0.47763943028490174
1,Th-232,90,4.9e-05,10000,30.80808080808081,9883.7050603575,0.4843015479575175
1,Th-232,90,4.9e-05,10000,31.313131313131315,9865.588372790247,0.48341383026672213
1,Th-232,90,4.9e-05,10000,31.81818181818182,9973.924157831165,0.48872228373372706
1,Th-232,90,4.9e-05,10000,32.323232323232325,9597.531056480877,0.470279021767563
1,Th-232,90,4.9e-05,10000,32.82828282828283,10021.622107085817,0.49105948324720505
1,Th-232,90,4.9e-05,10000,33.333333333333336,10088.287205015047,0.4943260730457373
1,Th-232,90,4.9e-05,10000,33.83838383838384,10001.088049996433,0.4900533144498252
1,Th-232,90,4.9e-05,10000,34.343434343434346,9921.113180065473,0.48613454582320814
1,Th-232,90,4.9e-05,10000,34.84848484848485,10002.385611209475,0.49011689494926425
1,Th-232,90,4.9e-05,10000,35.35353535353536,10062.36289709449,0.49305578195763
1,Th-232,90,4.9e-05,10000,35.85858585858586,9428.89964191653,0.46201608245390996
1,Th-232,90,4.9e-05,10000,36.36363636363637,10372.683749374575,0.5082615037193542
1,Th-232,90,4.9e-05,10000,36.86868686868687,10059.82849794437,0.49293159639927414
1,Th-232,90,4.9e-05,10000,37.37373737373738,9851.460644732435,0.4827215715918893
1,Th-232,90,4.9e-05,10000,37.87878787878788,9903.410925087996,0.48526713532931176
1,Th-232,90,4.9e-05,10000,38.38383838383839,10079.772398617175,0.49390884753224157
1,Th-232,90,4.9e-05,10000,38.88888888888889,9957.786007189687,0.48793151435229465
1,Th-232,90,4.9e-05,10000,39.3939393939394,9575.361905623753,0.4691927333755639
1,Th-232,90,4.9e-05,10000,39.8989898989899,10392.560716904292,0.5092354751283104
1,Th-232,90,4.9e-05,10000,40.40404040404041,9958.157200163805,0.4879497028080264
1,Th-232,90,4.9e-05,10000,40.909090909090914,10183.600578530237,0.4989964283479816
1,Th-232,90,4.9e-05,10000,41.41414141414142,9841.598266955458,0.48223831508081744
1,Th-232,90,4.9e-05,10000,41.919191919191924,10286.1255794399,0.5040201533925551
1,Th-232,90,4.9e-05,10000,42.42424242424243,10036.38352491736,0.49178279272095066
1,Th-232,90,4.9e-05,10000,42.929292929292934,10100.499646469732,0.4949244826770169
1,Th-232,90,4.9e-05,10000,43.43434343434344,9770.13357620533,0.4787365452340611
1,Th-232,90,4.9e-05,10000,43.939393939393945,10220.200950504981,0.500789846574744
1,Th-232,90,4.9e-05,10000,44.44444444444445,10115.909424294408,0.495679561790426
1,Th-232,90,4.9e-05,10000,44.949494949494955,10237.79539241553,0.5016519742283609
1,Th-232,90,4.9e-05,10000,45.45454545454546,9852.414019224765,0.48276828694201346
1,Th-232,90,4.9e-05,10000,45.959595959595966,9881.516126021004,0.4841942901750292
1,Th-232,90,4.9e-05,10000,46.46464646464647,10436.993658220881,0.5114126892528231
1,Th-232,90,4.9e-05,10000,46.969696969696976,9765.495515932216,0.4785092802806786
1,Th-232,90,4.9e-05,10000,47.47474747474748,9949.637647551406,0.4875322447300189
1,Th-232,90,4.9e-05,10000,47.979797979797986,10203.361845388445,0.4999647304240338
1,Th-232,90,4.9e-05,10000,48.484848484848484,9995.76923751814,0.4897926926383888
1,Th-232,90,4.9e-05,10000,48.98989898989899,10092.334933530909,0.4945244117430145
1,Th-232,90,4.9e-05,10000,49.494949494949495,9896.080572576702,0.4849079480562584
1,Th-232,90,4.9e-05,10000,50.0,10049.360060134011,0.49241864294656656
1,Ra-226,88,0.00433,10000,0.0,9738.694629652937,42.168547746397216
1,Ra-226,88,0.00433,10000,0.5050505050505051,10309.056913200358,44.63821643415755
1,Ra-226,88,0.00433,10000,1.0101010101010102,9932.828463822505,43.00914724835145
1,Ra-226,88,0.00433,10000,1.5151515151515151,9799.46259154248,42.431673021378934
1,Ra-226,88,0.00433,10000,2.0202020202020203,10045.022597748324,43.49494784825024
1,Ra-226,88,0.00433,10000,2.5252525252525255,9800.110279944733,42.43447751216069
1,Ra-226,88,0.00433,10000,3.0303030303030303,9606.271809219983,41.595156933922524
1,Ra-226,88,0.00433,10000,3.5353535353535355,9582.833155383501,41.49366756281056
1,Ra-226,88,0.00433,10000,4.040404040404041,9962.920222209641,43.13944456216774
1,Ra-226,88,0.00433,10000,4.545454545454546,9773.81335360143,42.32061182109419
1,Ra-226,88,0.00433,10000,5.050505050505051,9757.52510853512,42.25008371995706
1,Ra-226,88,0.00433,10000,5.555555555555556,9972.740216376591,43.181965136910634
1,Ra-226,88,0.00433,10000,6.0606060606060606,9521.46119819163,41.227926988169756
1,Ra-226,88,0.00433,10000,6.565656565656566,9577.670649697859,41.47131391319172
1,Ra-226,88,0.00433,10000,7.070707070707071,9623.822699740025,41.67115228987431
1,Ra-226,88,0.00433,10000,7.575757575757576,9695.552898104037,41.981744048790475
1,Ra-226,88,0.00433,10000,8.080808080808081,9648.007420348355,41.775872130108375
1,Ra-226,88,0.00433,10000,8.585858585858587,9579.774541154724,41.48042376319995
1,Ra-226,88,0.00433,10000,9.090909090909092,9602.160914471579,41.57735675966193
1,Ra-226,88,0.00433,10000,9.595959595959597,9572.421236490323,41.4485839540031
1,Ra-226,88,0.00433,10000,10.101010101010102,9434.29128857909,40.85048127954746
1,Ra-226,88,0.00433,10000,10.606060606060607,9395.842917419894,40.683999832428135
1,Ra-226,88,0.00433,10000,11.111111111111112,9582.603241057963,41.49267203378098
1,Ra-226,88,0.00433,10000,11.616161616161618,9340.017765364488,40.44227692402823
1,Ra-226,88,0.00433,10000,12.121212121212121,9269.051341929946,40.13499231055666
1,Ra-226,88,0.00433,10000,12.626262626262626,9408.823732361043,40.74020676112331
1,Ra-226,88,0.00433,10000,13.131313131313131,9417.486099534854,40.77771481098591
1,Ra-226,88,0.00433,10000,13.636363636363637,9852.105561816748,42.659617082666514
1,Ra-226,88,0.00433,10000,14.141414141414142,9273.478023767191,40.15415984291194
1,Ra-226,88,0.00433,10000,14.646464646464647,9562.559049457717,41.40588068415191
1,Ra-226,88,0.00433,10000,15.151515151515152,9504.94549016846,41.15641397242943
1,Ra-226,88,0.00433,10000,15.656565656565657,9122.3366535304,39.49971770978662
1,Ra-226,88,0.00433,10000,16.161616161616163,9468.324735885784,40.997846106385445
